유저명,티어,모드,승패,챔피언,포지션,Kill,Death,Assist,킬관여율,kda
i그랩,Gold 3,솔로랭크,LOSS,Ezreal,adc,2 , 11 , 8,77,0.91
i그랩,Gold 3,솔로랭크,LOSS,XinZhao,jungle,10 , 8 , 10,51,2.50
i그랩,Gold 3,솔로랭크,WIN,Nunu,support,8 , 2 , 12 ,74,0.00
i그랩,Gold 3,솔로랭크,WIN,Nunu,support,6 , 4 , 10,48,4.00
i그랩,Gold 3,솔로랭크,WIN,Ezreal,adc,10 , 5 , 7,53,3.40
i그랩,Gold 3,솔로랭크,LOSS,MasterYi,jungle,17 , 13 , 2,70,1.46
내가조선의티모다,Gold 4,솔로랭크,LOSS,Ivern,support,0 , 4 , 12,60,3.00
내가조선의티모다,Gold 4,솔로랭크,LOSS,Teemo,top,3 , 4 , 2,19,1.25
내가조선의티모다,Gold 4,솔로랭크,WIN,Soraka,top,1 , 0 , 12 ,54,3.00
내가조선의티모다,Gold 4,솔로랭크,WIN,Heimerdinger,top,6 , 1 , 3,26,9.00
내가조선의티모다,Gold 4,솔로랭크,WIN,Ivern,jungle,5 , 5 , 23,68,5.60
내가조선의티모다,Gold 4,솔로랭크,LOSS,Morgana,support,2 , 11 , 23,42,2.27
내가조선의티모다,Gold 4,솔로랭크,LOSS,Senna,support,4 , 8 , 6,50,1.25
내가조선의티모다,Gold 4,솔로랭크,WIN,Leona,support,4 , 6 , 16,43,3.33
내가조선의티모다,Gold 4,솔로랭크,LOSS,LeeSin,jungle,4 , 5 , 2,67,1.20
내가조선의티모다,Gold 4,솔로랭크,LOSS,Amumu,jungle,3 , 8 , 9,40,1.50
내가조선의티모다,Gold 4,솔로랭크,LOSS,Ezreal,adc,0 , 4 , 3,50,0.75
내가조선의티모다,Gold 4,솔로랭크,LOSS,Ezreal,adc,7 , 5 , 3,37,2.00
내가조선의티모다,Gold 4,솔로랭크,WIN,Soraka,support,0 , 1 , 12 ,60,2.00
야 맹,Unranked,칼바람,LOSS,Syndra,adc,3 , 4 , 11,93,3.50
야 맹,Unranked,일반,LOSS,Kayle,top,4 , 5 , 4,36,1.60
야 맹,Unranked,일반,LOSS,Kayle,support,3 , 6 , 7,43,1.67
야 맹,Unranked,일반,LOSS,Gwen,jungle,6 , 5 , 2,53,1.60
야 맹,Unranked,솔로랭크,WIN,Hecarim,jungle,9 , 1 , 6 ,39,5.00
야 맹,Unranked,솔로랭크,LOSS,XinZhao,jungle,5 , 5 , 8,54,2.60
야 맹,Unranked,칼바람,WIN,Sylas,adc,7 , 7 , 18,51,3.57
야 맹,Unranked,칼바람,WIN,KogMaw,top,10 , 10 , 24,71,3.40
야 맹,Unranked,칼바람,WIN,Draven,top,10 , 13 , 29,63,3.00
야 맹,Unranked,칼바람,WIN,Vayne,top,15 , 7 , 16,67,4.43
야 맹,Unranked,칼바람,LOSS,Orianna,jungle,6 , 14 , 25,63,2.21
야 맹,Unranked,칼바람,LOSS,Vex,adc,9 , 10 , 16,58,2.50
야 맹,Unranked,칼바람,LOSS,Fizz,jungle,1 , 11 , 13,44,1.27
야 맹,Unranked,칼바람,WIN,Gangplank,adc,8 , 7 , 18,65,3.71
야 맹,Unranked,칼바람,WIN,Thresh,jungle,8 , 8 , 21,64,3.63
야 맹,Unranked,칼바람,LOSS,Katarina,jungle,5 , 14 , 15,65,1.43
야 맹,Unranked,칼바람,LOSS,Akali,top,11 , 14 , 11,47,1.57
야 맹,Unranked,칼바람,LOSS,Quinn,jungle,7 , 8 , 14,60,2.63
야 맹,Unranked,칼바람,LOSS,Rengar,top,5 , 14 , 7,40,0.86
야 맹,Unranked,칼바람,LOSS,Draven,adc,7 , 8 , 14,62,2.63
야 맹,Unranked,칼바람,WIN,Mordekaiser,top,6 , 10 , 21,51,2.70
야 맹,Unranked,URF,WIN,Kayle,top,9 , 12 , 17,65,2.17
야 맹,Unranked,칼바람,LOSS,Mordekaiser,jungle,4 , 12 , 11,42,1.25
야 맹,Unranked,칼바람,WIN,Shyvana,top,6 , 15 , 11,43,1.13
야 맹,Unranked,칼바람,LOSS,Leblanc,jungle,9 , 10 , 12,60,2.10
야 맹,Unranked,칼바람,WIN,JarvanIV,jungle,10 , 17 , 36,70,2.71
야 맹,Unranked,칼바람,LOSS,Mordekaiser,jungle,4 , 11 , 14,47,1.64
야 맹,Unranked,칼바람,WIN,Vladimir,adc,16 , 11 , 27,77,3.91
야 맹,Unranked,칼바람,WIN,Kindred,mid,11 , 11 , 22,53,3.00
야 맹,Unranked,칼바람,WIN,Darius,jungle,6 , 16 , 15,43,1.31
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Ahri,mid,4 , 8 , 8,80,1.50
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Lissandra,mid,5 , 6 , 7,36,2.00
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Lissandra,mid,1 , 1 , 3,12,4.00
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Malphite,support,3 , 5 , 9,31,2.40
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Lissandra,mid,1 , 8 , 0,17,0.13
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Ahri,mid,3 , 2 , 0,27,1.50
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Malphite,support,8 , 2 , 12 ,53,0.00
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Lissandra,mid,4 , 4 , 6,36,2.50
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Lissandra,mid,4 , 6 , 12,53,2.67
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Lissandra,top,3 , 5 , 6,33,1.80
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Ahri,mid,1 , 5 , 0,7%,0.20
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Lissandra,mid,0 , 6 , 4,11,0.67
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Lissandra,mid,8 , 3 , 8,47,5.33
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Ahri,mid,8 , 4 , 11,58,4.75
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Lissandra,mid,4 , 9 , 7,34,1.22
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Thresh,support,6 , 8 , 17,48,2.88
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Thresh,support,4 , 6 , 13,50,2.83
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Blitzcrank,support,1 , 4 , 6,58,1.75
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Malphite,support,1 , 9 , 23,67,2.67
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Malphite,support,6 , 3 , 9,45,5.00
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,JarvanIV,jungle,6 , 4 , 7,59,3.25
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Thresh,support,2 , 7 , 12,54,2.00
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Zac,jungle,2 , 0 , 3,23,5.00
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Malphite,support,6 , 4 , 3,69,2.25
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Lissandra,mid,4 , 7 , 10,47,2.00
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Lissandra,mid,5 , 8 , 7,40,1.50
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Lissandra,mid,3 , 10 , 14,50,1.70
뀨뀨큐규,Bronze 2,솔로랭크,WIN,Lissandra,mid,1 , 1 , 3,13,4.00
뀨뀨큐규,Bronze 2,솔로랭크,LOSS,Lissandra,mid,6 , 7 , 5,31,1.57
뀨뀨큐규,Bronze 2,자유랭크,LOSS,Ahri,mid,2 , 10 , 2,18,0.40
싱싱한수박,Platinum 4,자유랭크,WIN,Nautilus,support,7 , 5 , 24,76,6.20
싱싱한수박,Platinum 4,칼바람,WIN,Trundle,jungle,12 , 12 , 17,69,2.42
싱싱한수박,Platinum 4,솔로랭크,WIN,Nautilus,support,1 , 6 , 18,48,3.17
싱싱한수박,Platinum 4,칼바람,WIN,Janna,mid,5 , 4 , 32,93,9.25
싱싱한수박,Platinum 4,솔로랭크,WIN,Alistar,support,2 , 5 , 39,84,8.20
싱싱한수박,Platinum 4,솔로랭크,WIN,Nautilus,support,1 , 2 , 8,41,4.50
싱싱한수박,Platinum 4,자유랭크,WIN,Xerath,support,8 , 13 , 17,52,1.92
싱싱한수박,Platinum 4,자유랭크,LOSS,Thresh,support,1 , 7 , 8,47,1.29
싱싱한수박,Platinum 4,자유랭크,LOSS,Karma,support,2 , 5 , 2,67,0.80
싱싱한수박,Platinum 4,자유랭크,WIN,Swain,top,5 , 2 , 8,62,6.50
싱싱한수박,Platinum 4,자유랭크,WIN,Yuumi,support,2 , 3 , 7,35,3.00
싱싱한수박,Platinum 4,자유랭크,LOSS,Lulu,support,2 , 12 , 32,65,2.83
싱싱한수박,Platinum 4,자유랭크,WIN,Karma,support,6 , 8 , 18,60,3.00
싱싱한수박,Platinum 4,자유랭크,WIN,Karma,support,1 , 2 , 4,28,2.50
싱싱한수박,Platinum 4,솔로랭크,LOSS,Karma,support,2 , 6 , 10,48,2.00
싱싱한수박,Platinum 4,솔로랭크,LOSS,Taric,support,1 , 6 , 14,75,2.50
싱싱한수박,Platinum 4,칼바람,WIN,Sylas,adc,6 , 13 , 31,70,2.85
싱싱한수박,Platinum 4,칼바람,LOSS,Syndra,support,16 , 13 , 18,71,2.62
싱싱한수박,Platinum 4,칼바람,WIN,Kassadin,support,8 , 10 , 29,70,3.70
싱싱한수박,Platinum 4,칼바람,LOSS,Graves,mid,16 , 12 , 16,62,2.67
싱싱한수박,Platinum 4,칼바람,WIN,Kassadin,adc,13 , 9 , 20,75,3.67
싱싱한수박,Platinum 4,자유랭크,WIN,KogMaw,adc,7 , 4 , 10,52,4.25
싱싱한수박,Platinum 4,기타,LOSS,Karthus,jungle,3 , 4 , 5,80,2.00
싱싱한수박,Platinum 4,기타,WIN,Poppy,jungle,6 , 5 , 16,65,4.40
싱싱한수박,Platinum 4,기타,WIN,Nautilus,jungle,3 , 2 , 19 ,71,1.00
싱싱한수박,Platinum 4,솔로랭크,LOSS,Renata,support,1 , 3 , 3,57,1.33
싱싱한수박,Platinum 4,솔로랭크,WIN,Renata,support,1 , 11 , 18,68,1.73
싱싱한수박,Platinum 4,자유랭크,LOSS,Akshan,mid,4 , 8 , 2,46,0.75
싱싱한수박,Platinum 4,칼바람,LOSS,Azir,mid,15 , 14 , 24,67,2.79
조토체스,Unranked,솔로랭크,WIN,Irelia,mid,16 , 3 , 11,60,9.00
조토체스,Unranked,솔로랭크,WIN,Yasuo,mid,3 , 6 , 5,25,1.33
조토체스,Unranked,솔로랭크,LOSS,Akali,mid,8 , 7 , 3,48,1.57
조토체스,Unranked,솔로랭크,WIN,Yone,mid,3 , 0 , 2,22,5.00
조토체스,Unranked,솔로랭크,WIN,Irelia,mid,7 , 6 , 17,62,4.00
조토체스,Unranked,솔로랭크,LOSS,Yasuo,mid,7 , 9 , 3,40,1.11
조토체스,Unranked,솔로랭크,WIN,Irelia,mid,6 , 11 , 9,27,1.36
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,LeeSin,jungle,4 , 8 , 0,24,0.50
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Yone,mid,1 , 9 , 1,29,0.22
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Elise,jungle,5 , 11 , 8,43,1.18
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Leblanc,mid,5 , 3 , 8,37,4.33
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Viego,jungle,6 , 8 , 15,55,2.63
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,LeeSin,jungle,20 , 10 , 10,47,3.00
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Akshan,adc,13 , 12 , 14,60,2.25
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Viego,jungle,9 , 7 , 3,71,1.71
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Kayn,jungle,12 , 11 , 7,58,1.73
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Kayn,jungle,22 , 7 , 12,71,4.86
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Viego,jungle,10 , 11 , 8,44,1.64
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Yone,top,7 , 12 , 6,31,1.08
세츠나스칼렛스톰,Gold 4,칼바람,WIN,Tryndamere,jungle,13 , 10 , 15,58,2.80
세츠나스칼렛스톰,Gold 4,칼바람,LOSS,Rumble,jungle,10 , 8 , 6,55,2.00
세츠나스칼렛스톰,Gold 4,칼바람,LOSS,Tryndamere,adc,6 , 8 , 15,72,2.63
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Viktor,mid,13 , 4 , 10,70,5.75
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Akshan,mid,15 , 11 , 13,50,2.55
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Irelia,mid,6 , 14 , 8,42,1.00
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Akshan,mid,10 , 2 , 11 ,54,0.50
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Leblanc,mid,8 , 0 , 9 ,44,7.00
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Akshan,mid,17 , 6 , 6,62,3.83
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Akshan,mid,14 , 4 , 5,49,4.75
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Shen,top,2 , 9 , 6,23,0.89
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Shen,top,1 , 3 , 9,29,3.33
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,Shen,top,0 , 7 , 0,0%,0.00
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Shen,top,3 , 2 , 5,27,4.00
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Shen,top,14 , 9 , 21,59,3.89
세츠나스칼렛스톰,Gold 4,솔로랭크,WIN,Fizz,mid,4 , 3 , 9,35,4.33
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,TwistedFate,mid,2 , 6 , 5,44,1.17
세츠나스칼렛스톰,Gold 4,솔로랭크,LOSS,TwistedFate,mid,2 , 3 , 1,33,1.00
봉황의알,Platinum 4,솔로랭크,LOSS,Olaf,top,1 , 6 , 0,10,0.17
봉황의알,Platinum 4,솔로랭크,WIN,Rakan,support,3 , 8 , 32,63,4.38
봉황의알,Platinum 4,솔로랭크,WIN,Volibear,top,2 , 5 , 9,33,2.20
봉황의알,Platinum 4,솔로랭크,WIN,Volibear,top,2 , 3 , 7,29,3.00
봉황의알,Platinum 4,솔로랭크,WIN,Volibear,top,9 , 5 , 7,43,3.20
봉황의알,Platinum 4,솔로랭크,WIN,Volibear,top,9 , 0 , 9 ,58,8.00
봉황의알,Platinum 4,솔로랭크,WIN,Volibear,top,8 , 3 , 3,33,3.67
봉황의알,Platinum 4,칼바람,WIN,Anivia,support,11 , 7 , 24,64,5.00
봉황의알,Platinum 4,칼바람,LOSS,Akali,support,10 , 13 , 16,47,2.00
봉황의알,Platinum 4,자유랭크,WIN,Riven,top,4 , 6 , 7,37,1.83
봉황의알,Platinum 4,자유랭크,WIN,Twitch,support,6 , 6 , 5,46,1.83
봉황의알,Platinum 4,자유랭크,WIN,Aphelios,mid,6 , 6 , 7,45,2.17
봉황의알,Platinum 4,솔로랭크,LOSS,Gwen,top,4 , 7 , 0,44,0.57
봉황의알,Platinum 4,자유랭크,LOSS,Leblanc,mid,10 , 9 , 3,57,1.44
봉황의알,Platinum 4,자유랭크,LOSS,Fiora,top,3 , 6 , 0,43,0.50
봉황의알,Platinum 4,자유랭크,LOSS,Diana,jungle,8 , 9 , 4,60,1.33
봉황의알,Platinum 4,칼바람,WIN,Chogath,adc,24 , 10 , 33,78,5.70
봉황의알,Platinum 4,자유랭크,LOSS,Lissandra,mid,4 , 10 , 10,50,1.40
봉황의알,Platinum 4,자유랭크,LOSS,Fiora,top,8 , 7 , 3,44,1.57
봉황의알,Platinum 4,자유랭크,LOSS,Kaisa,adc,13 , 9 , 7,56,2.22
봉황의알,Platinum 4,자유랭크,LOSS,LeeSin,jungle,5 , 9 , 2,44,0.78
봉황의알,Platinum 4,일반,WIN,Akali,mid,9 , 2 , 5,52,7.00
봉황의알,Platinum 4,일반,WIN,Gwen,top,11 , 7 , 1,32,1.71
봉황의알,Platinum 4,자유랭크,LOSS,Lucian,mid,10 , 7 , 3,52,1.86
봉황의알,Platinum 4,칼바람,WIN,Lillia,adc,12 , 4 , 15,79,6.75
봉황의알,Platinum 4,자유랭크,WIN,Kindred,jungle,18 , 9 , 5,59,2.56
봉황의알,Platinum 4,자유랭크,LOSS,RekSai,jungle,11 , 9 , 16,57,3.00
봉황의알,Platinum 4,자유랭크,WIN,Volibear,jungle,9 , 5 , 7,50,3.20
봉황의알,Platinum 4,URF,WIN,Poppy,adc,11 , 14 , 18,54,2.07
봉황의알,Platinum 4,URF,WIN,Anivia,adc,5 , 5 , 7,38,2.40
던힐포켓팩,Gold 4,솔로랭크,WIN,Irelia,mid,6 , 2 , 5,31,5.50
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,4 , 1 , 6 ,37,0.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,4 , 2 , 12,52,8.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,15 , 4 , 4,51,4.75
던힐포켓팩,Gold 4,자유랭크,WIN,Caitlyn,adc,8 , 6 , 11,46,3.17
던힐포켓팩,Gold 4,자유랭크,WIN,Lucian,adc,17 , 2 , 8 ,50,2.50
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,7 , 2 , 9,40,8.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,6 , 2 , 6,34,6.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,4 , 1 , 4,31,8.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,6 , 4 , 8,48,3.50
던힐포켓팩,Gold 4,솔로랭크,WIN,Lucian,adc,9 , 1 , 10 ,58,9.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,3 , 0 , 6,64,9.00
던힐포켓팩,Gold 4,솔로랭크,LOSS,Jinx,adc,3 , 2 , 9,48,6.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,12 , 3 , 10,71,7.33
던힐포켓팩,Gold 4,칼바람,LOSS,Graves,jungle,11 , 9 , 14,74,2.78
던힐포켓팩,Gold 4,솔로랭크,LOSS,Caitlyn,adc,2 , 4 , 9,41,2.75
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,15 , 5 , 9,48,4.80
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,12 , 2 , 4,44,8.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,4 , 3 , 4,29,2.67
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,7 , 0 , 8 ,42,5.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Jinx,adc,9 , 2 , 7,55,8.00
던힐포켓팩,Gold 4,솔로랭크,LOSS,Irelia,mid,6 , 3 , 3,39,3.00
던힐포켓팩,Gold 4,솔로랭크,WIN,Irelia,top,3 , 12 , 8,29,0.92
던힐포켓팩,Gold 4,칼바람,LOSS,Zed,mid,7 , 9 , 12,35,2.11
던힐포켓팩,Gold 4,칼바람,LOSS,Brand,support,2 , 8 , 7,60,1.13
던힐포켓팩,Gold 4,칼바람,WIN,Corki,mid,6 , 11 , 19,42,2.27
던힐포켓팩,Gold 4,칼바람,LOSS,Leona,adc,4 , 7 , 15,59,2.71
던힐포켓팩,Gold 4,칼바람,LOSS,Ziggs,adc,2 , 11 , 28,56,2.73
던힐포켓팩,Gold 4,칼바람,LOSS,Bard,support,4 , 6 , 13,63,2.83
던힐포켓팩,Gold 4,칼바람,LOSS,Xerath,top,2 , 6 , 13,68,2.50
82년생 김유미,Silver 4,칼바람,WIN,Quinn,jungle,18 , 10 , 12,65,3.00
82년생 김유미,Silver 4,칼바람,LOSS,Chogath,adc,0 , 0 , 0,0%,0.00
82년생 김유미,Silver 4,칼바람,LOSS,Lucian,mid,11 , 11 , 18,64,2.64
82년생 김유미,Silver 4,칼바람,WIN,Nunu,mid,5 , 8 , 26,62,3.88
82년생 김유미,Silver 4,칼바람,LOSS,Xayah,adc,8 , 7 , 23,79,4.43
82년생 김유미,Silver 4,칼바람,LOSS,Lucian,adc,10 , 10 , 12,61,2.20
82년생 김유미,Silver 4,칼바람,LOSS,Brand,support,10 , 10 , 30,61,4.00
82년생 김유미,Silver 4,칼바람,LOSS,Sona,adc,2 , 5 , 10,86,2.40
82년생 김유미,Silver 4,칼바람,LOSS,KogMaw,top,4 , 6 , 5,64,1.50
82년생 김유미,Silver 4,칼바람,LOSS,Velkoz,mid,4 , 8 , 11,56,1.88
82년생 김유미,Silver 4,칼바람,LOSS,TwistedFate,jungle,0 , 7 , 16,70,2.29
82년생 김유미,Silver 4,칼바람,WIN,Xerath,mid,4 , 4 , 26,65,7.50
82년생 김유미,Silver 4,칼바람,LOSS,Quinn,top,2 , 5 , 9,52,2.20
82년생 김유미,Silver 4,칼바람,LOSS,Aphelios,top,7 , 12 , 17,75,2.00
82년생 김유미,Silver 4,칼바람,WIN,Kayle,top,3 , 6 , 23,76,4.33
82년생 김유미,Silver 4,칼바람,WIN,Tristana,jungle,14 , 4 , 12,76,6.50
82년생 김유미,Silver 4,칼바람,LOSS,Janna,adc,0 , 10 , 12,43,1.20
82년생 김유미,Silver 4,칼바람,WIN,Soraka,top,3 , 3 , 13,55,5.33
82년생 김유미,Silver 4,칼바람,LOSS,Swain,top,7 , 14 , 40,78,3.36
82년생 김유미,Silver 4,칼바람,WIN,Jinx,mid,3 , 8 , 18,47,2.63
82년생 김유미,Silver 4,칼바람,WIN,Ziggs,support,5 , 16 , 46,46,3.19
82년생 김유미,Silver 4,칼바람,WIN,Kayle,top,4 , 4 , 24,78,7.00
82년생 김유미,Silver 4,칼바람,LOSS,Singed,jungle,5 , 9 , 9,54,1.56
82년생 김유미,Silver 4,칼바람,WIN,KogMaw,adc,9 , 2 , 12 ,62,0.50
82년생 김유미,Silver 4,칼바람,LOSS,Caitlyn,support,6 , 10 , 22,53,2.80
82년생 김유미,Silver 4,칼바람,LOSS,Kindred,support,4 , 13 , 21,63,1.92
82년생 김유미,Silver 4,칼바람,WIN,KogMaw,adc,12 , 9 , 21,67,3.67
82년생 김유미,Silver 4,칼바람,WIN,Kindred,top,2 , 10 , 21,48,2.30
82년생 김유미,Silver 4,칼바람,WIN,Kalista,mid,6 , 6 , 10,62,2.67
82년생 김유미,Silver 4,칼바람,WIN,Nidalee,top,11 , 5 , 18,64,5.80
고라파덕3,Unranked,일반,LOSS,Twitch,support,11 , 11 , 11,59,2.00
고라파덕3,Unranked,일반,LOSS,Twitch,support,12 , 11 , 9,70,1.91
고라파덕3,Unranked,일반,LOSS,Twitch,support,0 , 7 , 1,50,0.14
고라파덕3,Unranked,일반,WIN,Twitch,top,10 , 5 , 5,38,3.00
고라파덕3,Unranked,일반,LOSS,Tryndamere,top,4 , 8 , 4,47,1.00
고라파덕3,Unranked,일반,LOSS,Tryndamere,top,3 , 9 , 4,21,0.78
고라파덕3,Unranked,일반,WIN,Tryndamere,top,10 , 1 , 4 ,42,4.00
고라파덕3,Unranked,일반,WIN,Tryndamere,top,9 , 3 , 5,67,4.67
고라파덕3,Unranked,일반,LOSS,Graves,jungle,4 , 7 , 2,35,0.86
고라파덕3,Unranked,일반,LOSS,KogMaw,adc,7 , 12 , 8,41,1.25
고라파덕3,Unranked,일반,LOSS,KogMaw,adc,9 , 6 , 4,68,2.17
고라파덕3,Unranked,칼바람,WIN,Lucian,jungle,15 , 12 , 22,71,3.08
고라파덕3,Unranked,일반,LOSS,Vex,mid,1 , 5 , 0,6%,0.20
고라파덕3,Unranked,일반,LOSS,Xerath,mid,0 , 3 , 0,0%,0.00
고라파덕3,Unranked,일반,WIN,Xerath,support,2 , 0 , 11 ,52,3.00
고라파덕3,Unranked,일반,LOSS,Vex,mid,6 , 14 , 10,38,1.14
고라파덕3,Unranked,일반,WIN,Vex,mid,9 , 4 , 9,56,4.50
고라파덕3,Unranked,일반,WIN,Vex,mid,11 , 5 , 5,42,3.20
고라파덕3,Unranked,일반,LOSS,Vex,mid,6 , 7 , 1,41,1.00
고라파덕3,Unranked,일반,WIN,Vex,mid,7 , 3 , 10,45,5.67
고라파덕3,Unranked,일반,WIN,Vex,mid,5 , 9 , 15,45,2.22
고라파덕3,Unranked,기타,LOSS,Khazix,jungle,24 , 14 , 8,54,2.29
고라파덕3,Unranked,칼바람,LOSS,Vayne,top,4 , 9 , 8,55,1.33
고라파덕3,Unranked,칼바람,LOSS,Samira,top,8 , 10 , 14,54,2.20
고라파덕3,Unranked,칼바람,WIN,Viktor,top,13 , 7 , 21,64,4.86
고라파덕3,Unranked,칼바람,WIN,Shyvana,jungle,9 , 5 , 18,61,5.40
고라파덕3,Unranked,칼바람,WIN,Lux,top,6 , 5 , 37,75,8.60
고라파덕3,Unranked,칼바람,WIN,Morgana,top,7 , 6 , 19,58,4.33
고라파덕3,Unranked,칼바람,LOSS,Lucian,top,8 , 10 , 13,68,2.10
고라파덕3,Unranked,칼바람,LOSS,Velkoz,top,7 , 9 , 11,58,2.00
골드가는계정임,Silver 4,자유랭크,WIN,MasterYi,jungle,10 , 7 , 7,43,2.43
골드가는계정임,Silver 4,솔로랭크,LOSS,Sylas,mid,6 , 10 , 2,19,0.80
골드가는계정임,Silver 4,자유랭크,LOSS,Malphite,top,1 , 10 , 1,14,0.20
골드가는계정임,Silver 4,URF,LOSS,Ezreal,support,3 , 10 , 3,13,0.60
골드가는계정임,Silver 4,URF,WIN,Jax,jungle,0 , 0 , 0,0%,0.00
골드가는계정임,Silver 4,URF,LOSS,Heimerdinger,support,6 , 14 , 3,23,0.64
골드가는계정임,Silver 4,URF,LOSS,Cassiopeia,mid,6 , 20 , 5,27,0.55
골드가는계정임,Silver 4,URF,LOSS,Pantheon,jungle,7 , 7 , 9,53,2.29
골드가는계정임,Silver 4,URF,WIN,Aatrox,top,6 , 6 , 8,24,2.33
골드가는계정임,Silver 4,URF,LOSS,Lucian,adc,9 , 13 , 1,42,0.77
골드가는계정임,Silver 4,URF,WIN,Velkoz,top,7 , 11 , 11,27,1.64
골드가는계정임,Silver 4,URF,LOSS,Ashe,adc,2 , 7 , 4,55,0.86
골드가는계정임,Silver 4,솔로랭크,WIN,MasterYi,jungle,6 , 4 , 6,23,3.00
골드가는계정임,Silver 4,URF,WIN,Fizz,support,6 , 4 , 4,25,2.50
골드가는계정임,Silver 4,URF,LOSS,Senna,adc,4 , 10 , 16,40,2.00
골드가는계정임,Silver 4,URF,LOSS,Brand,adc,2 , 7 , 12,29,2.00
골드가는계정임,Silver 4,솔로랭크,WIN,Blitzcrank,support,1 , 7 , 15,42,2.29
골드가는계정임,Silver 4,솔로랭크,LOSS,Blitzcrank,support,1 , 10 , 14,44,1.50
골드가는계정임,Silver 4,솔로랭크,LOSS,Malphite,top,2 , 7 , 6,53,1.14
골드가는계정임,Silver 4,URF,WIN,Riven,mid,2 , 7 , 2,11,0.57
골드가는계정임,Silver 4,URF,WIN,Renekton,mid,10 , 3 , 6,43,5.33
골드가는계정임,Silver 4,URF,WIN,Poppy,top,5 , 5 , 5,42,2.00
골드가는계정임,Silver 4,URF,WIN,Aatrox,top,2 , 9 , 8,23,1.11
