name,tier,mode,W/L,Champion,Position,Kill,Death,Assist,kill participant,kda,kill participance
변태싸이코똘아이,Silver 4,자유랭크,LOSS,Darius,top,5,2,1,35,3.0,35
변태싸이코똘아이,Silver 4,칼바람,LOSS,Yuumi,top,1,2,12,72,6.5,72
변태싸이코똘아이,Silver 4,자유랭크,LOSS,Evelynn,jungle,7,5,5,55,2.4,55
변태싸이코똘아이,Silver 4,자유랭크,WIN,Swain,top,8,9,21,45,3.22,45
변태싸이코똘아이,Silver 4,칼바람,LOSS,Morgana,adc,8,8,18,67,3.25,67
변태싸이코똘아이,Silver 4,칼바람,WIN,Lucian,support,6,5,9,50,3.0,50
변태싸이코똘아이,Silver 4,칼바람,WIN,Khazix,support,13,7,14,59,3.86,59
변태싸이코똘아이,Silver 4,칼바람,WIN,Aatrox,jungle,4,6,18,58,3.67,58
변태싸이코똘아이,Silver 4,칼바람,WIN,MonkeyKing,mid,9,12,23,43,2.67,43
변태싸이코똘아이,Silver 4,칼바람,LOSS,Yuumi,mid,2,6,20,81,3.67,81
변태싸이코똘아이,Silver 4,칼바람,LOSS,Jinx,support,6,10,11,49,1.7,49
변태싸이코똘아이,Silver 4,칼바람,WIN,Karthus,support,20,20,42,90,3.1,90
변태싸이코똘아이,Silver 4,칼바람,WIN,Swain,adc,18,14,32,66,3.57,66
변태싸이코똘아이,Silver 4,칼바람,LOSS,Sett,jungle,3,8,16,56,2.38,56
변태싸이코똘아이,Silver 4,칼바람,WIN,Leblanc,adc,2,5,19,60,4.2,60
부바왓슨,Silver 4,칼바람,WIN,Karthus,mid,9,12,28,65,3.08,65
부바왓슨,Silver 4,자유랭크,LOSS,Darius,top,2,5,0,22,0.4,22
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,4,2,11,47,7.5,47
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,2,3,0,50,0.67,50
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,3,2,3,50,3.0,50
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,0,5,6,40,1.2,40
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,0,8,6,22,0.75,22
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,5,10,16,72,2.1,72
부바왓슨,Silver 4,솔로랭크,WIN,Malphite,top,8,4,7,35,3.75,35
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,3,7,11,48,2.0,48
부바왓슨,Silver 4,솔로랭크,LOSS,Tryndamere,top,3,4,6,43,2.25,43
부바왓슨,Silver 4,솔로랭크,WIN,Malphite,top,4,6,7,31,1.83,31
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,2,8,5,29,0.88,29
부바왓슨,Silver 4,솔로랭크,WIN,Malphite,mid,6,6,14,59,3.33,59
부바왓슨,Silver 4,솔로랭크,WIN,Alistar,support,2,3,14,50,5.33,50
부바왓슨,Silver 4,솔로랭크,LOSS,Alistar,support,2,4,6,47,2.0,47
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,2,6,3,45,0.83,45
부바왓슨,Silver 4,솔로랭크,LOSS,Malphite,top,3,6,5,33,1.33,33
부바왓슨,Silver 4,솔로랭크,LOSS,Illaoi,top,5,6,6,38,1.83,38
부바왓슨,Silver 4,솔로랭크,LOSS,JarvanIV,jungle,4,9,11,65,1.67,65
부바왓슨,Silver 4,솔로랭크,LOSS,Rammus,jungle,1,5,3,50,0.8,50
부바왓슨,Silver 4,솔로랭크,LOSS,JarvanIV,jungle,4,6,16,80,3.33,80
부바왓슨,Silver 4,솔로랭크,LOSS,Aatrox,top,10,7,3,46,1.86,46
부바왓슨,Silver 4,솔로랭크,WIN,Aatrox,top,7,0,3,48,0.0,48
부바왓슨,Silver 4,솔로랭크,LOSS,Hecarim,jungle,4,9,12,38,1.78,38
부바왓슨,Silver 4,솔로랭크,WIN,JarvanIV,jungle,3,3,5,30,2.67,30
부바왓슨,Silver 4,솔로랭크,LOSS,Alistar,support,0,3,3,38,1.0,38
부바왓슨,Silver 4,솔로랭크,LOSS,Alistar,support,1,4,6,64,1.75,64
부바왓슨,Silver 4,솔로랭크,LOSS,Alistar,support,0,4,3,33,0.75,33
부바왓슨,Silver 4,솔로랭크,LOSS,Alistar,support,1,11,18,54,1.73,54
CoCo살수,Silver 4,솔로랭크,WIN,Nautilus,support,1,4,8,38,2.25,38
CoCo살수,Silver 4,솔로랭크,WIN,Nautilus,support,2,2,13,54,7.5,54
CoCo살수,Silver 4,솔로랭크,WIN,Nautilus,support,3,2,27,63,5.0,63
CoCo살수,Silver 4,솔로랭크,WIN,Nautilus,support,4,3,18,69,7.33,69
CoCo살수,Silver 4,솔로랭크,WIN,Nautilus,support,3,5,7,38,2.0,38
CoCo살수,Silver 4,솔로랭크,WIN,Nautilus,support,1,2,9,37,5.0,37
CoCo살수,Silver 4,솔로랭크,LOSS,Garen,top,1,12,6,27,0.58,27
CoCo살수,Silver 4,솔로랭크,LOSS,Garen,top,6,3,1,44,2.33,44
CoCo살수,Silver 4,솔로랭크,LOSS,Nautilus,support,1,3,2,50,1.0,50
CoCo살수,Silver 4,솔로랭크,WIN,Volibear,support,3,4,17,48,5.0,48
CoCo살수,Silver 4,솔로랭크,LOSS,Nautilus,support,2,9,6,21,0.89,21
CoCo살수,Silver 4,솔로랭크,LOSS,Yorick,top,1,5,4,23,1.0,23
CoCo살수,Silver 4,솔로랭크,LOSS,Garen,top,1,4,0,8,0.25,8
CoCo살수,Silver 4,솔로랭크,LOSS,Volibear,top,0,12,5,20,0.42,20
CoCo살수,Silver 4,솔로랭크,WIN,Garen,top,6,4,6,33,3.0,33
CoCo살수,Silver 4,솔로랭크,WIN,Tryndamere,top,3,6,4,16,1.17,16
CoCo살수,Silver 4,솔로랭크,WIN,Yorick,top,4,3,0,15,1.33,15
CoCo살수,Silver 4,솔로랭크,LOSS,Tryndamere,top,2,5,0,29,0.4,29
CoCo살수,Silver 4,솔로랭크,LOSS,Tryndamere,mid,3,9,1,17,0.44,17
CoCo살수,Silver 4,솔로랭크,WIN,Tryndamere,top,2,1,1,9,3.0,9
CoCo살수,Silver 4,솔로랭크,WIN,Tryndamere,top,3,1,1,20,4.0,20
CoCo살수,Silver 4,솔로랭크,WIN,Volibear,support,1,3,9,38,3.33,38
CoCo살수,Silver 4,솔로랭크,LOSS,Tryndamere,top,2,5,0,67,0.4,67
CoCo살수,Silver 4,솔로랭크,LOSS,Brand,support,6,15,5,34,0.73,34
CoCo살수,Silver 4,솔로랭크,LOSS,Brand,support,1,5,8,75,1.8,75
CoCo살수,Silver 4,솔로랭크,LOSS,Volibear,support,2,13,20,50,1.69,50
CoCo살수,Silver 4,솔로랭크,LOSS,Brand,support,3,10,6,29,0.9,29
CoCo살수,Silver 4,솔로랭크,LOSS,Brand,support,8,10,7,44,1.5,44
CoCo살수,Silver 4,솔로랭크,WIN,Malzahar,support,4,8,6,21,1.25,21
CoCo살수,Silver 4,솔로랭크,WIN,Brand,support,5,6,13,38,3.0,38
학주 딱대,Silver 3,솔로랭크,LOSS,Ezreal,support,5,9,6,41,1.22,41
학주 딱대,Silver 3,솔로랭크,LOSS,Thresh,support,4,7,4,31,1.14,31
학주 딱대,Silver 3,솔로랭크,WIN,Leblanc,mid,6,8,5,31,1.38,31
학주 딱대,Silver 3,솔로랭크,WIN,Sylas,mid,6,11,6,24,1.09,24
학주 딱대,Silver 3,솔로랭크,LOSS,Akali,mid,11,9,1,63,1.33,63
학주 딱대,Silver 3,솔로랭크,WIN,Sylas,mid,13,5,9,54,4.4,54
학주 딱대,Silver 3,솔로랭크,LOSS,LeeSin,jungle,8,9,12,50,2.22,50
학주 딱대,Silver 3,솔로랭크,WIN,Samira,adc,9,7,6,39,2.14,39
학주 딱대,Silver 3,솔로랭크,LOSS,Samira,adc,14,8,7,55,2.63,55
학주 딱대,Silver 3,솔로랭크,LOSS,Sylas,mid,7,8,1,40,1.0,40
학주 딱대,Silver 3,솔로랭크,WIN,Singed,top,3,6,11,28,2.33,28
학주 딱대,Silver 3,솔로랭크,LOSS,Irelia,mid,13,12,10,43,1.92,43
학주 딱대,Silver 3,일반,WIN,Singed,mid,13,19,16,47,1.53,47
학주 딱대,Silver 3,URF,WIN,Akali,mid,17,6,4,53,3.5,53
학주 딱대,Silver 3,일반,WIN,Jhin,adc,14,2,7,58,0.5,58
학주 딱대,Silver 3,솔로랭크,LOSS,Akali,mid,7,6,3,42,1.67,42
학주 딱대,Silver 3,솔로랭크,WIN,Irelia,top,5,2,2,27,3.5,27
학주 딱대,Silver 3,일반,LOSS,Jhin,adc,12,11,7,53,1.73,53
학주 딱대,Silver 3,솔로랭크,LOSS,Renekton,mid,4,11,11,56,1.36,56
학주 딱대,Silver 3,일반,LOSS,Ezreal,adc,1,6,3,10,0.67,10
학주 딱대,Silver 3,일반,LOSS,Jhin,top,4,12,6,38,0.83,38
학주 딱대,Silver 3,솔로랭크,LOSS,Akali,mid,12,6,1,59,2.17,59
학주 딱대,Silver 3,솔로랭크,WIN,Malphite,mid,3,4,18,60,5.25,60
학주 딱대,Silver 3,일반,WIN,Singed,jungle,12,7,22,63,4.86,63
학주 딱대,Silver 3,일반,WIN,Jhin,top,31,10,6,84,3.7,84
학주 딱대,Silver 3,URF,LOSS,Vladimir,support,13,9,2,45,1.67,45
학주 딱대,Silver 3,일반,LOSS,Singed,jungle,5,6,4,45,1.5,45
학주 딱대,Silver 3,일반,LOSS,Singed,jungle,11,6,4,68,2.5,68
학주 딱대,Silver 3,일반,LOSS,Singed,mid,5,6,7,48,2.0,48
학주 딱대,Silver 3,솔로랭크,LOSS,Sylas,mid,4,6,1,26,0.83,26
MARCPOONG,Bronze 1,자유랭크,WIN,Ziggs,adc,9,2,5,67,7.0,67
MARCPOONG,Bronze 1,자유랭크,LOSS,Zeri,adc,0,8,0,0,0.0,0
MARCPOONG,Bronze 1,자유랭크,WIN,Jinx,adc,4,9,12,50,1.78,50
MARCPOONG,Bronze 1,자유랭크,WIN,Jinx,adc,7,2,7,47,7.0,47
MARCPOONG,Bronze 1,자유랭크,WIN,Renata,support,1,12,27,60,2.33,60
MARCPOONG,Bronze 1,자유랭크,WIN,Samira,adc,4,8,13,45,2.13,45
MARCPOONG,Bronze 1,자유랭크,LOSS,Nidalee,jungle,1,4,1,15,0.5,15
